trade_id,symbol,price,volume,pct_change,circuit_alert,timestamp
3212,BHARTIARTL,1498.78,1930,0.59,NORMAL,2026-09-20 12:44:28
3213,RELIANCE,3628.72,356,21.77,TRIGGERED,2026-09-20 12:44:29
3214,TATAMOTORS,1021.55,234,4.24,NORMAL,2026-09-20 12:44:29
3215,ICICIBANK,1435.29,238,18.62,TRIGGERED,2026-09-20 12:44:30
3216,LT,3421.35,960,-5.49,TRIGGERED,2026-09-20 12:44:30
3217,RELIANCE,3622.0,493,21.54,TRIGGERED,2026-09-20 12:44:30
3218,ICICIBANK,1437.78,56,18.82,TRIGGERED,2026-09-20 12:44:31
3219,LT,3408.2,762,-5.85,TRIGGERED,2026-09-20 12:44:31
3220,SBIN,858.12,1975,4.65,NORMAL,2026-09-20 12:44:32
3221,ITC,617.05,1002,25.93,TRIGGERED,2026-09-20 12:44:32
3222,HDFCBANK,1001.97,821,-39.27,TRIGGERED,2026-09-20 12:44:32
3223,HDFCBANK,1002.41,960,-39.25,TRIGGERED,2026-09-20 12:44:33
3224,SBIN,859.15,280,4.77,NORMAL,2026-09-20 12:44:33
3225,TATAMOTORS,1021.12,1160,4.2,NORMAL,2026-09-20 12:44:34
3226,RELIANCE,3618.56,136,21.43,TRIGGERED,2026-09-20 12:44:34
3227,TCS,4785.49,1177,16.15,TRIGGERED,2026-09-20 12:44:34
3228,LT,3406.59,1869,-5.9,TRIGGERED,2026-09-20 12:44:35
3229,RELIANCE,3621.97,1247,21.54,TRIGGERED,2026-09-20 12:44:35
3230,BHARTIARTL,1581.21,536,6.12,TRIGGERED,2026-09-20 12:44:36
3231,ITC,617.5,1115,26.02,TRIGGERED,2026-09-20 12:44:36
3232,ITC,618.93,574,26.31,TRIGGERED,2026-09-20 12:44:36
3233,ICICIBANK,1441.28,137,19.11,TRIGGERED,2026-09-20 12:44:37
3234,BHARTIARTL,1584.03,1702,6.31,TRIGGERED,2026-09-20 12:44:37
3235,HDFCBANK,1002.92,1982,-39.22,TRIGGERED,2026-09-20 12:44:38
3236,ITC,618.65,1375,26.26,TRIGGERED,2026-09-20 12:44:38
3237,BHARTIARTL,1578.47,410,5.94,TRIGGERED,2026-09-20 12:44:38
3238,ICICIBANK,1444.44,830,19.38,TRIGGERED,2026-09-20 12:44:39
3239,RELIANCE,3608.48,238,21.09,TRIGGERED,2026-09-20 12:44:39
3240,RELIANCE,3614.55,1435,21.29,TRIGGERED,2026-09-20 12:44:40
3241,LT,3396.29,1972,-6.18,TRIGGERED,2026-09-20 12:44:40
3242,HDFCBANK,1002.8,869,-39.22,TRIGGERED,2026-09-20 12:44:40
3243,HDFCBANK,999.3,266,-39.44,TRIGGERED,2026-09-20 12:44:41
3244,RELIANCE,3617.74,1563,21.4,TRIGGERED,2026-09-20 12:44:41
3245,LT,3583.09,401,-1.02,NORMAL,2026-09-20 12:44:42
3246,ITC,584.62,1741,19.31,TRIGGERED,2026-09-20 12:44:42
3247,TATAMOTORS,1024.33,935,4.52,NORMAL,2026-09-20 12:44:42
3248,INFY,1657.22,1896,-8.94,TRIGGERED,2026-09-20 12:44:43
3249,INFY,1650.79,703,-9.3,TRIGGERED,2026-09-20 12:44:43
3250,LT,3579.26,1263,-1.13,NORMAL,2026-09-20 12:44:44
3251,SBIN,856.4,768,4.44,NORMAL,2026-09-20 12:44:44
3252,ITC,584.86,1527,19.36,TRIGGERED,2026-09-20 12:44:44
3253,TCS,4799.2,1676,16.49,TRIGGERED,2026-09-20 12:44:45
3254,HDFCBANK,996.97,334,-39.58,TRIGGERED,2026-09-20 12:44:45
3255,INFY,1646.72,1494,-9.52,TRIGGERED,2026-09-20 12:44:46
3256,SBIN,857.27,1367,4.55,NORMAL,2026-09-20 12:44:46
3257,TATAMOTORS,1025.35,830,4.63,NORMAL,2026-09-20 12:44:47
3258,TATAMOTORS,1024.37,750,4.53,NORMAL,2026-09-20 12:44:47
3259,TCS,4792.7,141,16.33,TRIGGERED,2026-09-20 12:44:47
3260,HDFCBANK,999.48,994,-39.43,TRIGGERED,2026-09-20 12:44:48
3261,TCS,4784.29,393,16.12,TRIGGERED,2026-09-20 12:44:48
3262,ITC,585.36,535,19.46,TRIGGERED,2026-09-20 12:44:49
3263,SBIN,855.54,1271,4.33,NORMAL,2026-09-20 12:44:49
3264,SBIN,857.36,563,4.56,NORMAL,2026-09-20 12:44:49
3265,LT,3584.44,1448,-0.98,NORMAL,2026-09-20 12:44:50
3266,ITC,584.81,523,19.35,TRIGGERED,2026-09-20 12:44:50
3267,TCS,4791.8,1436,16.31,TRIGGERED,2026-09-20 12:44:51
3268,BHARTIARTL,1584.64,659,6.35,TRIGGERED,2026-09-20 12:44:51
3269,ICICIBANK,1444.01,1921,19.34,TRIGGERED,2026-09-20 12:44:51
3270,SBIN,859.39,913,4.8,NORMAL,2026-09-20 12:44:52
3271,INFY,1641.5,1693,-9.81,TRIGGERED,2026-09-20 12:44:52
3272,LT,3572.17,458,-1.32,NORMAL,2026-09-20 12:44:53
3273,SBIN,857.47,1539,4.57,NORMAL,2026-09-20 12:44:53
3274,BHARTIARTL,1585.49,1453,6.41,TRIGGERED,2026-09-20 12:44:53
3275,TCS,4791.0,416,16.29,TRIGGERED,2026-09-20 12:44:54
3276,ICICIBANK,1440.71,939,19.07,TRIGGERED,2026-09-20 12:44:54
3277,RELIANCE,3610.69,1249,21.16,TRIGGERED,2026-09-20 12:44:55
3278,INFY,1640.29,939,-9.87,TRIGGERED,2026-09-20 12:44:55
3279,TATAMOTORS,1023.57,1987,4.45,NORMAL,2026-09-20 12:44:55
3280,ICICIBANK,1435.5,1849,18.64,TRIGGERED,2026-09-20 12:44:56
3281,BHARTIARTL,1588.19,1590,6.59,TRIGGERED,2026-09-20 12:44:56
3282,INFY,1643.89,414,-9.68,TRIGGERED,2026-09-20 12:44:57
3283,SBIN,856.54,1698,4.46,NORMAL,2026-09-20 12:44:57
3284,ICICIBANK,1437.13,1914,18.77,TRIGGERED,2026-09-20 12:44:57
3285,ICICIBANK,1438.07,1552,18.85,TRIGGERED,2026-09-20 12:44:58
3286,SBIN,853.66,1866,4.1,NORMAL,2026-09-20 12:44:58
3287,HDFCBANK,998.89,1431,-39.46,TRIGGERED,2026-09-20 12:44:59
3288,SBIN,856.91,388,4.5,NORMAL,2026-09-20 12:44:59
3289,RELIANCE,3623.37,1881,21.59,TRIGGERED,2026-09-20 12:44:59
3290,BHARTIARTL,1593.41,1133,6.94,TRIGGERED,2026-09-20 12:45:00
3291,TCS,4793.18,1521,16.34,TRIGGERED,2026-09-20 12:45:00
3292,SBIN,859.24,223,4.79,NORMAL,2026-09-20 12:45:01
3293,HDFCBANK,1001.59,1167,-39.3,TRIGGERED,2026-09-20 12:45:01
3294,INFY,1640.64,1925,-9.85,TRIGGERED,2026-09-20 12:45:01
3295,LT,3567.47,41,-1.45,NORMAL,2026-09-20 12:45:02
3296,HDFCBANK,999.81,849,-39.41,TRIGGERED,2026-09-20 12:45:02
3297,INFY,1635.74,139,-10.12,TRIGGERED,2026-09-20 12:45:03
3298,LT,3555.96,671,-1.77,NORMAL,2026-09-20 12:45:03
3299,BHARTIARTL,1591.35,1247,6.8,TRIGGERED,2026-09-20 12:45:03
3300,LT,3563.06,1035,-1.57,NORMAL,2026-09-20 12:45:04
3301,SBIN,862.28,451,5.16,TRIGGERED,2026-09-20 12:45:04
3302,HDFCBANK,944.82,1620,-42.74,TRIGGERED,2026-09-20 12:45:05
3303,HDFCBANK,948.15,658,-42.54,TRIGGERED,2026-09-20 12:45:05
3304,SBIN,865.19,330,5.51,TRIGGERED,2026-09-20 12:45:05
3305,LT,3759.03,199,3.84,NORMAL,2026-09-20 12:45:06
3306,TCS,4789.68,1211,16.25,TRIGGERED,2026-09-20 12:45:06
3307,HDFCBANK,950.5,1620,-42.39,TRIGGERED,2026-09-20 12:45:07
3308,BHARTIARTL,1591.29,1087,6.8,TRIGGERED,2026-09-20 12:45:07
3309,ICICIBANK,1439.04,224,18.93,TRIGGERED,2026-09-20 12:45:07
3310,HDFCBANK,948.67,479,-42.5,TRIGGERED,2026-09-20 12:45:08
3311,ICICIBANK,1435.26,204,18.62,TRIGGERED,2026-09-20 12:45:08
3312,SBIN,867.27,1566,5.76,TRIGGERED,2026-09-20 12:45:09
3313,TCS,4787.24,627,16.2,TRIGGERED,2026-09-20 12:45:09
3314,INFY,1631.42,575,-10.36,TRIGGERED,2026-09-20 12:45:09
3315,HDFCBANK,951.87,186,-42.31,TRIGGERED,2026-09-20 12:45:10
3316,LT,3762.22,695,3.93,NORMAL,2026-09-20 12:45:10
3317,SBIN,868.08,1079,5.86,TRIGGERED,2026-09-20 12:45:11
3318,RELIANCE,3629.12,698,21.78,TRIGGERED,2026-09-20 12:45:11
3319,SBIN,865.94,247,5.6,TRIGGERED,2026-09-20 12:45:11
3320,ITC,582.82,1984,18.94,TRIGGERED,2026-09-20 12:45:12
3321,INFY,1629.67,70,-10.46,TRIGGERED,2026-09-20 12:45:12
3322,SBIN,863.34,1735,5.29,TRIGGERED,2026-09-20 12:45:13
3323,TCS,4801.07,1789,16.53,TRIGGERED,2026-09-20 12:45:13
3324,TATAMOTORS,1022.11,196,4.3,NORMAL,2026-09-20 12:45:13
3325,TATAMOTORS,1025.82,1808,4.68,NORMAL,2026-09-20 12:45:14
3326,RELIANCE,3635.54,632,22.0,TRIGGERED,2026-09-20 12:45:14
3327,RELIANCE,3622.99,1461,21.58,TRIGGERED,2026-09-20 12:45:15
3328,HDFCBANK,952.85,1401,-42.25,TRIGGERED,2026-09-20 12:45:15
3329,INFY,1630.91,1290,-10.39,TRIGGERED,2026-09-20 12:45:15
3330,HDFCBANK,949.41,205,-42.46,TRIGGERED,2026-09-20 12:45:16
3331,TCS,4784.78,689,16.14,TRIGGERED,2026-09-20 12:45:16
3332,ITC,581.61,1222,18.7,TRIGGERED,2026-09-20 12:45:17
3333,ITC,582.3,633,18.84,TRIGGERED,2026-09-20 12:45:17
3334,TATAMOTORS,1026.24,214,4.72,NORMAL,2026-09-20 12:45:17
3335,TATAMOTORS,1030.04,1064,5.11,TRIGGERED,2026-09-20 12:45:18
3336,TCS,5047.94,366,22.52,TRIGGERED,2026-09-20 12:45:18
3337,ICICIBANK,1440.08,1920,19.01,TRIGGERED,2026-09-20 12:45:19
3338,TATAMOTORS,1029.14,834,5.01,TRIGGERED,2026-09-20 12:45:19
3339,TCS,5044.26,424,22.43,TRIGGERED,2026-09-20 12:45:19
3340,BHARTIARTL,1589.68,1027,6.69,TRIGGERED,2026-09-20 12:45:20
3341,BHARTIARTL,1587.73,498,6.56,TRIGGERED,2026-09-20 12:45:20
3342,SBIN,866.15,241,5.63,TRIGGERED,2026-09-20 12:45:21
3343,INFY,1627.46,1168,-10.58,TRIGGERED,2026-09-20 12:45:21
3344,SBIN,865.11,1362,5.5,TRIGGERED,2026-09-20 12:45:21
3345,LT,3969.14,1227,9.64,TRIGGERED,2026-09-20 12:45:22
3346,LT,3750.84,1180,3.61,NORMAL,2026-09-20 12:45:22
3347,TATAMOTORS,1026.89,1029,4.78,NORMAL,2026-09-20 12:45:23
3348,INFY,1537.95,422,-15.5,TRIGGERED,2026-09-20 12:45:23
3349,SBIN,865.07,1198,5.5,TRIGGERED,2026-09-20 12:45:23
3350,HDFCBANK,945.77,477,-42.68,TRIGGERED,2026-09-20 12:45:24
3351,INFY,1535.51,1245,-15.63,TRIGGERED,2026-09-20 12:45:24
3352,SBIN,866.19,1885,5.63,TRIGGERED,2026-09-20 12:45:25
3353,TCS,5053.86,1162,22.67,TRIGGERED,2026-09-20 12:45:25
3354,INFY,1535.83,598,-15.61,TRIGGERED,2026-09-20 12:45:25
3355,ITC,582.96,1344,18.97,TRIGGERED,2026-09-20 12:45:26
3356,RELIANCE,3617.45,1984,21.39,TRIGGERED,2026-09-20 12:45:26
3357,RELIANCE,3627.25,106,21.72,TRIGGERED,2026-09-20 12:45:27
3358,ITC,583.85,800,19.15,TRIGGERED,2026-09-20 12:45:27
3359,BHARTIARTL,1586.33,784,6.47,TRIGGERED,2026-09-20 12:45:27
3360,RELIANCE,3612.9,182,21.24,TRIGGERED,2026-09-20 12:45:28
3361,HDFCBANK,944.86,1486,-42.74,TRIGGERED,2026-09-20 12:45:28
3362,RELIANCE,3618.39,416,21.42,TRIGGERED,2026-09-20 12:45:29
3363,ICICIBANK,1436.19,1317,18.69,TRIGGERED,2026-09-20 12:45:29
3364,BHARTIARTL,1587.25,1125,6.53,TRIGGERED,2026-09-20 12:45:29
3365,TATAMOTORS,1029.68,1182,5.07,TRIGGERED,2026-09-20 12:45:30
3366,HDFCBANK,942.65,1908,-42.87,TRIGGERED,2026-09-20 12:45:30
3367,BHARTIARTL,1591.02,1721,6.78,TRIGGERED,2026-09-20 12:45:31
3368,SBIN,866.58,1649,5.68,TRIGGERED,2026-09-20 12:45:31
3369,RELIANCE,3606.92,629,21.04,TRIGGERED,2026-09-20 12:45:31
3370,HDFCBANK,940.71,420,-42.99,TRIGGERED,2026-09-20 12:45:32
3371,TATAMOTORS,1030.36,289,5.14,TRIGGERED,2026-09-20 12:45:32
3372,TCS,4775.9,603,15.92,TRIGGERED,2026-09-20 12:45:33
3373,LT,3743.66,1935,3.42,NORMAL,2026-09-20 12:45:33
3374,SBIN,914.24,389,11.49,TRIGGERED,2026-09-20 12:45:33
3375,SBIN,915.36,768,11.63,TRIGGERED,2026-09-20 12:45:34
3376,ICICIBANK,1431.0,30,18.26,TRIGGERED,2026-09-20 12:45:34
3377,HDFCBANK,938.24,1652,-43.14,TRIGGERED,2026-09-20 12:45:35
3378,ICICIBANK,1426.77,1718,17.91,TRIGGERED,2026-09-20 12:45:35
3379,RELIANCE,3610.32,1954,21.15,TRIGGERED,2026-09-20 12:45:35
3380,INFY,1541.85,1249,-15.28,TRIGGERED,2026-09-20 12:45:36
3381,HDFCBANK,886.64,1223,-46.26,TRIGGERED,2026-09-20 12:45:36
3382,LT,3758.34,96,3.82,NORMAL,2026-09-20 12:45:37
3383,TCS,4785.94,1462,16.16,TRIGGERED,2026-09-20 12:45:37
3384,RELIANCE,3623.01,921,21.58,TRIGGERED,2026-09-20 12:45:37
3385,SBIN,917.89,898,11.94,TRIGGERED,2026-09-20 12:45:38
3386,TCS,4522.71,1026,9.77,TRIGGERED,2026-09-20 12:45:38
3387,HDFCBANK,883.5,1124,-46.45,TRIGGERED,2026-09-20 12:45:39
3388,HDFCBANK,880.22,122,-46.65,TRIGGERED,2026-09-20 12:45:39
3389,INFY,1544.45,1120,-15.14,TRIGGERED,2026-09-20 12:45:39
3390,HDFCBANK,881.53,384,-46.57,TRIGGERED,2026-09-20 12:45:40
3391,TCS,4513.17,1400,9.54,TRIGGERED,2026-09-20 12:45:40
3392,ICICIBANK,1421.06,1742,17.44,TRIGGERED,2026-09-20 12:45:41
3393,ICICIBANK,1421.37,1630,17.47,TRIGGERED,2026-09-20 12:45:41
3394,SBIN,916.59,25,11.78,TRIGGERED,2026-09-20 12:45:42
3395,RELIANCE,3628.54,1233,21.76,TRIGGERED,2026-09-20 12:45:42
3396,ITC,581.99,644,18.77,TRIGGERED,2026-09-20 12:45:42
3397,HDFCBANK,881.87,1396,-46.55,TRIGGERED,2026-09-20 12:45:43
3398,BHARTIARTL,1587.07,1537,6.51,TRIGGERED,2026-09-20 12:45:43
3399,RELIANCE,3624.35,879,21.62,TRIGGERED,2026-09-20 12:45:44
3400,INFY,1629.39,624,-10.47,TRIGGERED,2026-09-20 12:45:44
3401,HDFCBANK,883.19,917,-46.47,TRIGGERED,2026-09-20 12:45:44
3402,LT,3759.59,1181,3.86,NORMAL,2026-09-20 12:45:45
3403,TCS,4761.39,650,15.57,TRIGGERED,2026-09-20 12:45:45
3404,TCS,4766.82,1561,15.7,TRIGGERED,2026-09-20 12:45:46
3405,BHARTIARTL,1591.16,494,6.79,TRIGGERED,2026-09-20 12:45:46
3406,ICICIBANK,1426.85,1925,17.92,TRIGGERED,2026-09-20 12:45:46
3407,LT,3747.05,403,3.51,NORMAL,2026-09-20 12:45:47
3408,TATAMOTORS,1032.55,1902,5.36,TRIGGERED,2026-09-20 12:45:47
3409,TATAMOTORS,1035.35,1203,5.65,TRIGGERED,2026-09-20 12:45:48
3410,TCS,4773.77,683,15.87,TRIGGERED,2026-09-20 12:45:48
3411,BHARTIARTL,1590.86,1615,6.77,TRIGGERED,2026-09-20 12:45:48
3412,TATAMOTORS,1037.32,141,5.85,TRIGGERED,2026-09-20 12:45:49
3413,BHARTIARTL,1589.37,1980,6.67,TRIGGERED,2026-09-20 12:45:49
3414,HDFCBANK,883.6,1276,-46.45,TRIGGERED,2026-09-20 12:45:50
3415,TCS,4779.75,163,16.01,TRIGGERED,2026-09-20 12:45:50
3416,SBIN,919.21,1440,12.1,TRIGGERED,2026-09-20 12:45:50
3417,TCS,4766.61,820,15.69,TRIGGERED,2026-09-20 12:45:51
3418,TCS,4772.26,1068,15.83,TRIGGERED,2026-09-20 12:45:51
3419,TCS,4788.71,283,16.23,TRIGGERED,2026-09-20 12:45:52
3420,SBIN,920.53,952,12.26,TRIGGERED,2026-09-20 12:45:52
3421,HDFCBANK,880.39,763,-46.64,TRIGGERED,2026-09-20 12:45:52
3422,INFY,1634.47,797,-10.19,TRIGGERED,2026-09-20 12:45:53
3423,BHARTIARTL,1594.45,1457,7.01,TRIGGERED,2026-09-20 12:45:53
3424,LT,3540.96,819,-2.18,NORMAL,2026-09-20 12:45:54
3425,SBIN,919.19,791,12.1,TRIGGERED,2026-09-20 12:45:54
3426,ICICIBANK,1428.06,1310,18.02,TRIGGERED,2026-09-20 12:45:54
3427,TCS,4785.7,964,16.16,TRIGGERED,2026-09-20 12:45:55
3428,ITC,582.64,1500,18.91,TRIGGERED,2026-09-20 12:45:55
3429,BHARTIARTL,1593.18,1214,6.92,TRIGGERED,2026-09-20 12:45:56
3430,ITC,581.28,585,18.63,TRIGGERED,2026-09-20 12:45:56
3431,SBIN,922.16,1124,12.46,TRIGGERED,2026-09-20 12:45:56
3432,INFY,1637.69,462,-10.02,TRIGGERED,2026-09-20 12:45:57
3433,ICICIBANK,1432.0,850,18.35,TRIGGERED,2026-09-20 12:45:57
3434,SBIN,918.86,172,12.06,TRIGGERED,2026-09-20 12:45:58
3435,TCS,4769.14,1981,15.76,TRIGGERED,2026-09-20 12:45:58
3436,HDFCBANK,880.71,41,-46.62,TRIGGERED,2026-09-20 12:45:58
3437,ITC,583.2,364,19.02,TRIGGERED,2026-09-20 12:45:59
3438,SBIN,917.26,1523,11.86,TRIGGERED,2026-09-20 12:45:59
3439,BHARTIARTL,1590.86,779,6.77,TRIGGERED,2026-09-20 12:46:00
3440,LT,3538.23,1626,-2.26,NORMAL,2026-09-20 12:46:00
3441,TCS,4773.58,253,15.86,TRIGGERED,2026-09-20 12:46:00
3442,SBIN,920.46,1550,12.25,TRIGGERED,2026-09-20 12:46:01
3443,INFY,1636.9,487,-10.06,TRIGGERED,2026-09-20 12:46:01
3444,TATAMOTORS,1033.96,309,5.51,TRIGGERED,2026-09-20 12:46:02
3445,INFY,1640.38,1280,-9.87,TRIGGERED,2026-09-20 12:46:02
3446,ICICIBANK,1433.42,504,18.46,TRIGGERED,2026-09-20 12:46:02
3447,INFY,1730.6,1580,-4.91,NORMAL,2026-09-20 12:46:03
3448,TCS,4774.56,1880,15.89,TRIGGERED,2026-09-20 12:46:03
3449,RELIANCE,3620.81,465,21.5,TRIGGERED,2026-09-20 12:46:04
3450,LT,3530.15,816,-2.48,NORMAL,2026-09-20 12:46:04
3451,BHARTIARTL,1678.36,1071,12.64,TRIGGERED,2026-09-20 12:46:04
3452,SBIN,920.99,313,12.32,TRIGGERED,2026-09-20 12:46:05
3453,ITC,583.98,802,19.18,TRIGGERED,2026-09-20 12:46:05
3454,ICICIBANK,1429.38,526,18.13,TRIGGERED,2026-09-20 12:46:06
3455,INFY,1733.94,539,-4.73,NORMAL,2026-09-20 12:46:06
3456,SBIN,919.01,1930,12.07,TRIGGERED,2026-09-20 12:46:06
3457,ICICIBANK,1429.82,1896,18.17,TRIGGERED,2026-09-20 12:46:07
3458,LT,3518.99,613,-2.79,NORMAL,2026-09-20 12:46:07
3459,ICICIBANK,1430.36,1139,18.21,TRIGGERED,2026-09-20 12:46:08
3460,LT,3527.22,1208,-2.56,NORMAL,2026-09-20 12:46:08
3461,RELIANCE,3634.46,1065,21.96,TRIGGERED,2026-09-20 12:46:08
3462,BHARTIARTL,1677.29,843,12.57,TRIGGERED,2026-09-20 12:46:09
3463,RELIANCE,3622.91,954,21.57,TRIGGERED,2026-09-20 12:46:09
3464,TATAMOTORS,1030.19,919,5.12,TRIGGERED,2026-09-20 12:46:10
3465,RELIANCE,3628.44,1904,21.76,TRIGGERED,2026-09-20 12:46:10
3466,HDFCBANK,880.59,432,-46.63,TRIGGERED,2026-09-20 12:46:10
3467,ICICIBANK,1430.91,1562,18.26,TRIGGERED,2026-09-20 12:46:11
3468,RELIANCE,3620.73,993,21.5,TRIGGERED,2026-09-20 12:46:11
3469,BHARTIARTL,1683.21,1852,12.97,TRIGGERED,2026-09-20 12:46:12
3470,BHARTIARTL,1683.61,1213,12.99,TRIGGERED,2026-09-20 12:46:12
3471,TATAMOTORS,1030.92,754,5.2,TRIGGERED,2026-09-20 12:46:12
3472,ICICIBANK,1430.28,1312,18.2,TRIGGERED,2026-09-20 12:46:13
3473,INFY,1734.49,302,-4.7,NORMAL,2026-09-20 12:46:13
3474,ICICIBANK,1508.95,1153,24.71,TRIGGERED,2026-09-20 12:46:14
3475,INFY,1735.52,1246,-4.64,NORMAL,2026-09-20 12:46:14
3476,LT,3521.51,273,-2.72,NORMAL,2026-09-20 12:46:14
3477,TATAMOTORS,974.22,88,-0.59,NORMAL,2026-09-20 12:46:15
3478,ICICIBANK,1510.46,1514,24.83,TRIGGERED,2026-09-20 12:46:15
3479,SBIN,920.95,1412,12.31,TRIGGERED,2026-09-20 12:46:16
3480,LT,3531.59,1310,-2.44,NORMAL,2026-09-20 12:46:16
3481,RELIANCE,3610.13,480,21.15,TRIGGERED,2026-09-20 12:46:16
3482,BHARTIARTL,1683.32,1660,12.97,TRIGGERED,2026-09-20 12:46:17
3483,BHARTIARTL,1685.11,709,13.09,TRIGGERED,2026-09-20 12:46:17
3484,TATAMOTORS,973.0,155,-0.71,NORMAL,2026-09-20 12:46:18
3485,SBIN,870.3,1036,6.13,TRIGGERED,2026-09-20 12:46:18
3486,HDFCBANK,883.65,322,-46.45,TRIGGERED,2026-09-20 12:46:18
3487,SBIN,870.78,870,6.19,TRIGGERED,2026-09-20 12:46:19
3488,LT,3525.3,1471,-2.62,NORMAL,2026-09-20 12:46:19
3489,HDFCBANK,882.07,669,-46.54,TRIGGERED,2026-09-20 12:46:20
3490,INFY,1737.94,647,-4.51,NORMAL,2026-09-20 12:46:20
3491,TCS,4760.47,1409,15.55,TRIGGERED,2026-09-20 12:46:20
3492,LT,3522.64,1744,-2.69,NORMAL,2026-09-20 12:46:21
3493,LT,3524.9,1258,-2.63,NORMAL,2026-09-20 12:46:21
3494,HDFCBANK,880.38,1344,-46.64,TRIGGERED,2026-09-20 12:46:22
3495,TCS,4761.56,1693,15.57,TRIGGERED,2026-09-20 12:46:22
3496,TCS,4754.13,579,15.39,TRIGGERED,2026-09-20 12:46:22
3497,TCS,4769.48,1113,15.76,TRIGGERED,2026-09-20 12:46:23
3498,BHARTIARTL,1689.82,252,13.41,TRIGGERED,2026-09-20 12:46:23
3499,SBIN,869.32,198,6.01,TRIGGERED,2026-09-20 12:46:24
3500,HDFCBANK,876.86,771,-46.86,TRIGGERED,2026-09-20 12:46:24
3501,SBIN,872.32,960,6.38,TRIGGERED,2026-09-20 12:46:24
3502,TATAMOTORS,973.49,427,-0.66,NORMAL,2026-09-20 12:46:25
3503,RELIANCE,3600.02,554,20.81,TRIGGERED,2026-09-20 12:46:25
3504,SBIN,870.66,1312,6.18,TRIGGERED,2026-09-20 12:46:26
3505,ICICIBANK,1515.27,871,25.23,TRIGGERED,2026-09-20 12:46:26
3506,RELIANCE,3592.56,959,20.56,TRIGGERED,2026-09-20 12:46:26
3507,ICICIBANK,1509.61,1360,24.76,TRIGGERED,2026-09-20 12:46:27
3508,ICICIBANK,1510.75,679,24.86,TRIGGERED,2026-09-20 12:46:27
3509,BHARTIARTL,1689.15,791,13.37,TRIGGERED,2026-09-20 12:46:28
3510,ITC,585.6,280,19.51,TRIGGERED,2026-09-20 12:46:28
3511,INFY,1732.2,1244,-4.82,NORMAL,2026-09-20 12:46:29
3512,LT,3515.95,1680,-2.87,NORMAL,2026-09-20 12:46:29
3513,LT,3520.61,564,-2.75,NORMAL,2026-09-20 12:46:29
3514,TATAMOTORS,975.01,1374,-0.51,NORMAL,2026-09-20 12:46:30
3515,RELIANCE,3589.52,1236,20.45,TRIGGERED,2026-09-20 12:46:30
3516,INFY,1636.93,1907,-10.06,TRIGGERED,2026-09-20 12:46:31
3517,HDFCBANK,876.01,1751,-46.91,TRIGGERED,2026-09-20 12:46:31
3518,INFY,1639.15,38,-9.94,TRIGGERED,2026-09-20 12:46:31
3519,TCS,4759.42,704,15.52,TRIGGERED,2026-09-20 12:46:32
3520,INFY,1639.51,538,-9.92,TRIGGERED,2026-09-20 12:46:32
3521,LT,3518.14,1529,-2.81,NORMAL,2026-09-20 12:46:33
3522,ICICIBANK,1507.48,1315,24.59,TRIGGERED,2026-09-20 12:46:33
3523,HDFCBANK,873.98,117,-47.03,TRIGGERED,2026-09-20 12:46:33
3524,SBIN,870.02,1632,6.1,TRIGGERED,2026-09-20 12:46:34
3525,ITC,617.81,1783,26.08,TRIGGERED,2026-09-20 12:46:34
3526,TATAMOTORS,971.35,1055,-0.88,NORMAL,2026-09-20 12:46:35
3527,TATAMOTORS,1024.77,151,4.57,NORMAL,2026-09-20 12:46:35
3528,RELIANCE,3591.78,1418,20.53,TRIGGERED,2026-09-20 12:46:35
3529,HDFCBANK,922.05,807,-44.12,TRIGGERED,2026-09-20 12:46:36
3530,ICICIBANK,1503.08,1142,24.22,TRIGGERED,2026-09-20 12:46:36
3531,HDFCBANK,922.73,49,-44.08,TRIGGERED,2026-09-20 12:46:37
3532,LT,3522.63,1543,-2.69,NORMAL,2026-09-20 12:46:37
3533,SBIN,868.17,112,5.87,TRIGGERED,2026-09-20 12:46:37
3534,TATAMOTORS,1025.81,1720,4.67,NORMAL,2026-09-20 12:46:38
3535,LT,3522.47,688,-2.69,NORMAL,2026-09-20 12:46:38
3536,BHARTIARTL,1687.94,555,13.28,TRIGGERED,2026-09-20 12:46:39
3537,LT,3531.59,238,-2.44,NORMAL,2026-09-20 12:46:39
3538,TCS,4776.37,568,15.93,TRIGGERED,2026-09-20 12:46:39
3539,TATAMOTORS,1029.35,248,5.04,TRIGGERED,2026-09-20 12:46:40
3540,LT,3521.62,1550,-2.72,NORMAL,2026-09-20 12:46:40
3541,RELIANCE,3595.4,711,20.65,TRIGGERED,2026-09-20 12:46:41
3542,RELIANCE,3600.23,1634,20.81,TRIGGERED,2026-09-20 12:46:41
3543,TCS,4764.15,1119,15.63,TRIGGERED,2026-09-20 12:46:41
3544,INFY,1633.97,42,-10.22,TRIGGERED,2026-09-20 12:46:42
3545,TCS,4752.53,128,15.35,TRIGGERED,2026-09-20 12:46:42
3546,RELIANCE,3614.14,1503,21.28,TRIGGERED,2026-09-20 12:46:43
3547,BHARTIARTL,1686.29,1990,13.17,TRIGGERED,2026-09-20 12:46:43
3548,INFY,1628.99,525,-10.5,TRIGGERED,2026-09-20 12:46:43
3549,LT,3525.5,1698,-2.61,NORMAL,2026-09-20 12:46:44
3550,ITC,617.53,593,26.03,TRIGGERED,2026-09-20 12:46:44
